Mehrmals pro Woche;Several times a week;Plusieurs fois par semaine;E puermol pro Woch;Várias vezes por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Und wie oft bist du in<U+2798>den letzten paar Monaten in der Schule gemobbt worden?;<p>And how often have you<U+2798>  been bullied at school in the past few months?</p>;<div>Et combien de fois as-tu<U+2798>été harcelé(e) à l’école au cours des derniers mois&nbsp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ich wurde in den letzten paar Monaten in der Schule nicht gemobbt;I have not been bullied at school in the past few months;Je n’ai pas été harcelé(e) à l’école au cours des derniers mois;Ech sinn an deene leschte puer Méint an der Schoul net gemobbt ginn;Não sofri de bullying na escola nos últimos meses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das ist mir nur einmal oder zweimal passiert;It only happened to me once or twice;C’est arrivé une ou deux fois;Dat ass mir nëmmen eemol oder zweemol geschitt;Aconteceu-me uma ou duas vezes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2- oder 3-mal pro Monat;2 to 3 times a month;2 ou 3 fois par mois;2-oder 3-mol pro Mount;2 ou 3 vezes por mês;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr einmal pro Woche;Around once a week;Environ une fois par semaine;Ongeféier eemol pro Woch;Cerca de uma vez por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mehrmals pro Woche;Several times a week;Plusieurs fois par semaine;E puermol pro Woch;Várias vezes por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
<p>Wie oft hast du in den letzten paar Monaten jemanden <strong>online</strong> gemobbt (z.B. gemeine&nbsp;;;;;;lement, c&rsquo;est-&agrave;#NAME?; des messages m&eacute;chants par messagerie instantan&eacute;e, e-mail, SMS ou post, cr&eacute;&eacute; un site internet se moquant de quelqu&rsquo;un, mis en ligne ou partag&eacute; avec d&#39;autres personnes des photos peu flatteuses ou inappropri&eacute;es sans permission&nbsp;"?"",""W&eacute";i oft hues Du an deene leschte puer M&eacute;int eng Persoun <strong>online</strong> gemobbt (z.B. gemeng Noriichten, E-Mailen, SMSen oder Pinnwand-Postinge geschriwwen; Internets&auml;iten erstallt, fir Dech iwwer eng Persoun l&euml;schteg ze maachen oder ouni Erlaabnes net favorabel Fotoe vun enger Persoun gepost oder versch&eacute;"ckt)?"",""Com que frequ&ecirc";ncia cometeste bullying <strong>online</strong> nos &uacute;ltimos meses (p. ex., mensagens de grupo, e-mails, sms ou mensagens em murais, cria&ccedil;&atilde;o de p&aacute;ginas na internet para fazer pouco de algu&eacute;m ou partilha ou envio de fotografias desfavor&aacute;veis de algu&eacute;m sem autoriza&ccedil;&atilde;"o)?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ich habe niemanden in den vergangenen Monaten auf diese Weise gemobbt;I have not bullied anyone in this way in recent months;Je n’ai cyber-harcelé personne durant les derniers mois;Ech hunn an deene vergaangene Méint keen op dës Weis gemobbt;Não fiz nada disto nos últimos meses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das ist einmal oder zweimal passiert;It happened once or twice;C’est arrivé une ou deux fois;Dat ass eemol oder zweemol geschitt;Aconteceu uma ou duas vezes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2- oder 3-mal pro Monat;2 to 3 times a month;2 ou 3 fois par mois;2-oder 3-mol pro Mount;2 ou 3 vezes por mês;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr einmal pro Woche;Around once a week;Environ une fois par semaine;Ongeféier eemol pro Woch;Cerca de uma vez por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mehrmals pro Woche;Several times a week;Plusieurs fois par semaine;E puermol pro Woch;Várias vezes por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Und wie oft bist du in den letzten paar Monaten <strong>online</strong> gemobbt worden (z.B. wurden &uuml;;;;;;est-&agrave;-dire quelqu&#39;un a envoy&eacute; des messages m&eacute;chants &agrave; propos de toi par messagerie instantan&eacute;e, e-mail, SMS, post&eacute; des messages m&eacute;chants, cr&eacute;&eacute; un site internet se moquant de toi, mis en ligne des photos peu flatteuses ou inappropri&eacute;es de toi sans permission ou les a partag&eacute;es avec d&#39;autres personnes&nbsp;"?"",""A w&eacute";i oft bass Du an de leschte puer M&eacute;int <strong>online</strong> gemobbt ginn (z.B. goufen iwwer Dech gemeng Noriichten, E-Mailen, SMSen oder Pinnwand-Postinge geschriwwen, Internets&auml;iten erstallt, fir sech iwwer Dech l&euml;schteg ze maachen oder ouni Deng Erlaabnes net favorabel Fotoe vun Dir gepost oder versch&eacute;ckt)?&nbsp;,<p>E com que frequ&ecirc;ncia sofreste bullying <strong>online</strong> nos &uacute;ltimos meses (p. ex., mensagens de grupo, e-mails, sms ou mensagens em murais, cria&ccedil;&atilde;o de p&aacute;ginas na internet para fazer pouco de ti ou partilha ou envio de fotografias desfavor&aacute;veis de algu&eacute;m sem a tua autoriza&ccedil;&atilde;"o)?</p>""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ich wurde in den vergangenen Monaten nicht auf diese Weise gemobbt;I have not been bullied in this way in recent months;Je n’ai pas été cyber-harcelé(e) durant les derniers mois;Ech gouf an deene vergaangene Méint net op dës Weis gemobbt;Não me aconteceu nada disto nos últimos meses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das ist einmal oder zweimal passiert;It happened once or twice;C’est arrivé une ou deux fois;Dat ass eemol oder zweemol geschitt;Aconteceu uma ou duas vezes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2- oder 3-mal pro Monat;2 to 3 times a month;2 ou 3 fois par mois;2-oder 3-mol pro Mount;2 ou 3 vezes por mês;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr einmal pro Woche;Around once a week;Environ une fois par semaine;Ongeféier eemol pro Woch;Cerca de uma vez por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mehrmals pro Woche;Several times a week;Plusieurs fois par semaine;E puermol pro Woch;Várias vezes por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
<div>In den nächsten Fragen geht es um Gaming. Wenn Du diese Fragen<U+2798>beantwortest, denke bitte an alle Spiele, die Du auf einem Smartphone, Tablet,<U+2798>Laptop, PC, Mac oder Konsole (z. B. Playstation, Wii, Xbox) spielst. <br></div><div><br></div><div>Wie oft spielst Du?</div>;The next few<U+2798>questions are about gaming. When answering these questions, please think about<U+2798>all the games you play on a smartphone, tablet, laptop, PC, mac or console<U+2798>(e.g. PlayStation, Wii, Xbox).<br><U+2798><U+2798><U+2798> <U+2798>  <U+2798>  <p><br></p><p>How often do you<U+2798>  play?</p>;<div>Dans la question suivante,<U+2798>  nous aborderons le gaming. Lorsque<U+2798>  tu répondras à ces questions, pense à tous les jeux auxquels tu joues sur<U+2798>  smartphone, tablette, ordinateur portable, PC, Mac ou console (p. ex.<U+2798>  Playstation, Wii, Xbox).</div><div><br></div>À quelle fréquence joues-tu&nbsp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(Fast) nie;(Almost) never;(Pratiquement) jamais;(Bal) ni;(Quase) nunca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Weniger als ein Tag pro Woche;Less than one day a week;Moins d’un jour par semaine;Méi wéineg wéi een Dag pro Woch;Menos de um dia por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1 Tag pro Woche;1 day a week;1 jour par semaine;1 Dag pro Woch;1 dia por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2 oder 3 Tage pro Woche;2 to 3 days a week;2 à 3 jours par semaine;2 oder 3 Deeg pro Woch;2 ou 3 dias por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4 oder 5 Tage pro Woche;4 to 5 days a week;4 à 5 jours par semaine;4 oder 5 Deeg pro Woch;4 ou 5 dias por semana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(Fast) jeden Tag;(Almost) every day;(Presque) tous les jours;(Bal) all Dag;(Quase) todos os dias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
An<U+2798>einem Tag, an dem Du spielst, wie viel Zeit verbringst Du mit Spielen?;On days when you<U+2798>play, how much time do you spend playing?;Les jours où tu joues,<U+2798>combien de temps passes-tu à jouer&nbsp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr 1 Stunde oder weniger;Around an hour or less;Environ 1 heure ou moins;Ongeféier 1 Stonn oder méi wéineg;Cerca de 1 hora ou menos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr 2 bis 3 Stunden;Around 2 to 3 hours;Environ 2 à 3 heures;Ongeféier 2 bis 3 Stonnen;Cerca de 2 a 3 horas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr 4 bis 5 Stunden;Around 4 to 5 hours;Environ 4 à 5 heures;Ongeféier 4 bis 5 Stonnen;Cerca de 4 a 5 horas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungefähr 6 bis 7 Stunden;Around 6 to 7 hours;Environ 6 à 7 heures;Ongeféier 6 bis 7 Stonnen;Cerca de 6 a 7 horas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Etwa 8 Stunden oder mehr;Around 8 hours or more;Environ 8 heures ou davantage;Circa 8 Stonnen oder méi;Cerca de 8 horas ou mais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wenn<U+2798>Du an Erfahrungen denkst, die Du im letzten Jahr gemacht hast:;Thinking about your<U+2798>experiences over the last year:;Si tu penses aux expériences que tu as faites au cours de l’année<U+2798>  passée:;Wann s Du un Erfarungen denks, déi s Du am<U+2798>leschte Joer gemaach hues:;Quando pensas nas tuas<U+2798>experiências do último ano:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gab es Zeiten, in denen Du nur an den Moment denken konntest, an dem Du ein Spiel spielen konntest?;Have there been times when all you could think about was when you could play a game?;Y avait-il des moments où tu ne pouvais penser plus qu’au moment où tu pourrais jouer ?;Gouf et Zäiten, an deenen s Du nëmmen un de Moment denke konnts, an deem Du e Spill spille konnts?;Houve alturas em que só conseguias pensar em jogar?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Warst Du unzufrieden, weil Du mehr spielen wolltest?;Have you been dissatisfied because you wanted to play more?;Étais-tu mécontent(e) parce que tu voulais jouer davantage ?;Waars Du onzefridden, well s Du méi spille wollts?;Sentiste-te chateado porque querias jogar mais?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Warst Du unglücklich, als Du nicht spielen konntest?;Have you been unhappy when you were unable to play?;Étais-tu malheureux(se) parce que tu ne pouvais pas jouer ?;Waars Du onglécklech, well s Du net spille konnts?;Sentiste-te infeliz por não poder jogar?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Konntest Du deine Zeit beim Spielen nicht reduzieren, nachdem andere Dir wiederholt gesagt haben, dass Du weniger spielen solltest?;Have you been unable to reduce the amount of time you spend gaming, after being repeatedly told that you should play less?;Tu n’as pas pu réduire ton temps de jeu après que d’autres t’ont répété que tu devrais jouer moins ?;Konnts Du Deng Zäit beim Spillen net reduzéieren, nodeem aner Persounen Dir widderhuelt gesot hunn, dass De méi wéineg spille solls?;Não conseguiste reduzir o tempo que passavas a jogar, depois de outros te dizerem que devias jogar menos?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hast Du gespielt, um nicht über nervige Dinge nachdenken zu müssen?;Have you gamed to avoid having to think about annoying things?;Tu as joué afin de ne plus penser à des choses qui t’énervaient ?;Hues Du gespillt, fir net iwwer nerveg Saachen nodenken ze mussen?;Jogaste para não teres que pensar em coisas irritantes?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hast Du mit anderen über die Konsequenzen deines Spielverhaltens gestritten?;Have you fought with others about the consequences of your gaming behaviour?;T’es-tu disputé avec d’autres sur les conséquences de tes habitudes de jeu ?;Hues Du mat aner Persounen iwwer d’Konsequenze vun Dengem Spillverhale gestridden?;Discutiste com outros sobre as consequências do teu comportamento de jogo?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hast Du die Zeit, die Du spielst, vor anderen versteckt?;Have you hidden the time you spend gaming from other people?;As-tu caché aux autres le nombre d’heures que tu passes à jouer ?;Hues Du d’Zäit, déi s De spills, virun anere verstoppt?;Aconteceu jogares à escondidas de outros?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hast Du das Interesse an Hobbys oder anderen Aktivitäten verloren, weil das Spielen alles ist, was Du machen wolltest?;Have you lost your interest in hobbies or other activities because gaming is all you want to do?;Est-ce que tu ne t’intéressais plus à tes hobbies ou à d’autres activités parce que tu ne voulais plus que jouer ?;Hues Du den Interessi un Hobbyen oder aneren Aktivitéite verluer, wëll d’Spillen alles ass, wat s De maache wollts;Perdeste o interesse por passatempos ou outras atividades porque tudo o que queres é jogar?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hast Du aufgrund von Spielen ernsthafte Konflikte mit Deiner Familie oder Freunden erlebt?;Have you experienced serious conflict with your family or friends as a result of gaming?;As-tu eu des conflits sérieux avec ta famille ou tes amis à cause des jeux ?;Hues Du wéinst dem Spille seriö Konflikter mat Denger Famill oder Frënn erlieft?;Tiveste conflitos sérios com a tua família ou amigos por causa dos jogos?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ja;Yes;Oui;Jo;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nein;No;Non;Neen;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jetzt geht es um körperliche Auseinandersetzungen, an denen Du beteiligt warst. Das<U+2798>letzte Mal, als Du in den letzten 12<U+2798>Monaten in einem körperlichen Kampf warst, mit wem hast Du gekämpft?;Now<U+2798>we are looking at physical altercations that you have been involved in. The last time you<U+2798>were in a physical fight in the last 12 months, who were you fighting?;Nous<U+2798>allons aborder maintenant la question des confrontations physiques dans<U+2798>lesquelles tu as été impliqué(e). La dernière fois que tu<U+2798>t’es battu(e) physiquement au cours des<U+2798>12 derniers mois, avec qui t’es-tu battu(e) ?;<p>Elo<U+2798>geet et ëm kierperlech Ausernanersetzungen, un deenen s<U+2798>Du bedeelegt waars. Déi leschte Kéier wéi s Du an deene leschten 12 Méint an engem<U+2798>  kierperleche Kampf waars, mat wiem hues Du gekämpft?</p>;<p>Agora,<U+2798>falemos de confrontos físicos em que tenhas participado. Nos últimos 12 meses, quando lutaste fisicamente<U+2798>  com alguém, com quem lutaste?</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ich war in den letzten 12 Monaten in keinem körperlichen Kampf;I have not been in a physical fight in the last ten months;Je ne me suis pas battu(e) physiquement contre qui que ce soit au cours des 12 mois passés;Ech war an deene leschten 12 Méint net an engem kierperleche Kampf;Não lutei fisicamente com alguém nos últimos 12 meses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einem Fremden;Someone I did not know;Un étranger;Engem Friemen;Um estranho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einem Elternteil oder einem anderen erwachsenen Familienmitglied;A parent or other adult family member;Un parent ou un autre adulte de ta famille;Engem Elterendeel oder engem aneren erwuessene Familljemember;Um dos meus pais ou outro familiar adulto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einem Freund, einer Freundin oder einem Date;A girlfriend, boyfriend or date;Un(e) ami(e) ou un(e) petit(e) ami(e);Engem Frënd, enger Frëndin oder engem Date;Um namorado, namorada ou alguém com quem saí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einem Freund oder jemandem, den ich kenne;A friend or someone I know;Un ami ou une connaissance;Engem Frënd oder enger Persoun, déi ech kennen;Um amigo ou conhecido;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jemandem, der nicht oben aufgeführt ist;Someone else;Une personne autre que celles mentionnées ci-dessus;Eng Persoun, déi net uewen opgeféiert ass;Alguém não mencionado anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Und wie<U+2798>oft hast Du in den letzten 30 Tagen<U+2798>eine Waffe getragen, wie z.B. einen Revolver, ein Messer oder einen Schläger?;<p>And how<U+2798>  many times in the past 30 days have you carried a weapon, e.g. a<U+2798>  revolver, knife or bat?</p>;Et<U+2798>combien de fois au cours des 30 derniers jours as-tu porté une arme, par exemple un révolver, un couteau<U+2798>ou une batte&nbsp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ich habe in den letzten 30 Tagen keine Waffe getragen;I have not carried a weapon in the past 30 days;Je n’ai pas porté d’arme sur moi au cours des 30 derniers jours;Ech hunn an deene leschten 30 Deeg keng Waff gedroen;Não usei armas nos últimos 30 dias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1 Tag;1 day;1 jour;1 Dag;1 dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2 bis 3 Tage;2 to 3 days;2 à 3 jours;2 bis 3 Deeg;2 a 3 dias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4 bis 5 Tage;4 to 5 days;4 à 5 jours;4 bis 5 Deeg;4 a 5 dias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6 oder mehr Tage;6 or more days;6 jours ou davantage;6 oder méi Deeg;6 ou mais dias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wie oft machst Du eine<U+2798>der folgenden Dinge?;<p>How often do you do any of the following? </p>;<p>À quelle fréquence fais-tu une des choses suivantes&nbsp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fahren unter dem Einfluss von Alkohol oder Drogen;Driving under the influence of alcohol or drugs;Conduite sous influence d’alcool ou de drogues;Fueren ënner dem Afloss vun Alkohol oder Drogen;Condução sob o efeito do álcool ou drogas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungeschützten Sex mit verschiedenen Partnern haben;Unprotected sex with multiple partners;Rapports non protégés avec différents partenaires;Ongeschützte Sex mat verschidde Partneren hunn;Relações sexuais não protegidas com vários parceiros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rasen (zu schnelles Fahren);Speeding (driving too quickly);Rouler à toute allure;Rasen (ze schnellt Fueren);Condução em excesso de velocidade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nie;Never;Jamais;Ni;Nunca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fast nie;Almost never;Presque jamais;Bal ni;Quase nunca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manchmal;Sometimes;Parfois;Muenchmol;Por vezes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Häufig;Often;Souvent;Heefeg;Frequentemente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sehr oft;Very often;Très souvent;Ganz oft;Muitas vezes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
<div>Jetzt möchten<U+2798>wir Dir ein paar Fragen über Deine Gefühle und Gedanken stellen. Bitte<U+2798>gebe bei jeder der fünf Aussagen an, wie oft Du Dich im letzten Monat so gefühlt hast.</div>;We would now like to ask you a few questions about your feelings and thoughts. For each of these<U+2798>five statements, please say how often you have felt like this in the past month.;<div>Nous<U+2798>aimerions maintenant te poser quelques questions concernant tes sentiments et<U+2798>tes pensées. Indique pour chacune des cinq affirmations combien de fois tu t’es senti(e) ainsi au cours des cinq mois derniers.</div>;"Elo<U+2798>géife mir Dir gär e puer Froen iwwer Deng Gefiller a Gedanke stellen. W.e.g. gëff bei jiddwerenger vun de<span tabindex=""0"" lang=""lb""> fënnef</span> Aussoen<U+2798>un, wéi oft s Du Dech esou am leschte Mount<U+2798>gefillt hues";<div>Agora,<U+2798>gostaríamos de te colocar algumas questões sobre os teus sentimentos e<U+2798>pensamentos. Em cada uma das cinco afirmações, indica quantas<U+2798>  vezes te sentiste assim no último mês.</div>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
